1,37794101,37801606,NM_001031740/NM_001113482
1,168178844,168192395,NM_001031800
1,21727845,21783195,NM_001032730
1,182378092,182391404,NM_001033056
1,39895423,39902015,NM_001033081/NM_001033082
1,2073646,2185395,NM_001033581
1,2104715,2185395,NM_001033582
1,160796073,160802746,NM_001033667
1,211326805,211374944,NM_001033910/NM_001319207
1,44213452,44220679,NM_001034024/NM_001034023/NM_019100
1,237042401,237833988,NM_001035
1,174875517,174958190,NM_001035230
1,161314375,161364745,NM_001035513/NM_001035512/NM_003001/NM_001035511/NM_001278172/NR_103459
1,70354809,70368022,NM_001036646/NM_001036645/NM_001031693/NR_027404
1,223234909,223364202,NM_001037175
1,235328437,235344529,NM_001037277
1,98890244,99004893,NM_001037317/NM_001010861
1,66332107,66374579,NM_001037339
1,65992615,66374579,NM_001037340
1,192316991,192367284,NM_001039152
1,1449688,1470158,NM_001039211
1,12892895,12898270,NM_001039361
1,20290918,20354894,NM_001039500
1,155320459,155324147,NM_001039517
1,1392287,1399338,NM_001039577
1,43969980,43973371,NM_001039589/NM_001384/NM_001319165/NM_001319166/NM_001319167/NM_001319168/NM_001319169/NM_001319170/NM_001319171
1,6464110,6466195,NM_001039664
1,161120977,161132688,NM_001039711/NM_032998
1,161120977,161132466,NM_001039712
1,26321858,26354130,NM_001039775
1,145959440,145964582,NM_001039888
1,110871198,110899936,NM_001040033
1,150996824,151006909,NM_001040217
1,109466477,109482142,NM_001040709
1,149851060,149851594,NM_001040874/NM_003516
1,149842217,149842751,NM_001040874/NM_003516
1,243124427,243255406,NM_001042405/NM_014812/NM_001042404
1,4655044,4777794,NM_001042478
1,6466091,6497424,NM_001042663
1,6466091,6490580,NM_001042664
1,6466091,6485954,NM_001042665
1,112701126,112707403,NM_001042678/NM_175744
1,112701126,112707056,NM_001042679
1,8352403,8423687,NM_001042682
1,52633393,52657065,NM_001042693
1,27612289,27626595,NM_001042729
1,27612289,27626240,NM_001042747
1,32274110,32286167,NM_001042771
1,155185823,155192915,NM_001044391/NM_001044390/NM_001018017/NM_001018016/NM_001204287/NM_001204286/NM_001204285/NM_001204291/NM_001204290/NM_001204289/NM_001204288/NM_001204296/NM_001204295/NM_001204294/NM_002456/NM_001204297/NM_001204292/NM_001044393/NM_001044392/NM_001204293
1,153436994,153440027,NM_001045479
1,119834764,119844880,NM_001047980
1,45329241,45340115,NM_001048173/NM_001048172
1,45329241,45339957,NM_001048174/NM_001293195/NM_001293191
1,28369581,28500369,NM_001048183
1,12167002,12209220,NM_001066
1,23359447,23369864,NM_001077195
1,100989624,101025806,NM_001077395/NM_001077394/NM_015958
1,42456493,42461230,NM_001077447/NM_001287510/NM_001287509/NM_001287508/NM_024664
1,161229665,161238210,NM_001077479/NM_001077470/NM_001077481/NM_001077482/NM_001077469/NM_005122/NM_001077475/NM_001077480/NM_001077472/NM_001077471/NM_001077478/NM_001077474/NM_001077473/NM_001077477/NM_001077476
1,66924894,66988619,NM_001077703/NM_001077700/NM_001146112/NM_001146110/NM_020948/NM_001077702/NM_001146111/NM_001146113
1,66930242,66988619,NM_001077704/NM_001077701
1,235367359,235448968,NM_001079515/NM_003193/NM_001287802/NM_001287801
1,247416155,247449104,NM_001079821/NM_001127461
1,10636605,10796676,NM_001079843
1,107571159,107688504,NM_001079874
1,8318084,8344167,NM_001080397
1,34865435,34929585,NM_001080418
1,167094849,167129165,NM_001080426
1,33306765,33321098,NM_001080438
1,119619376,119647767,NM_001080470
1,156893730,156916434,NM_001080471
1,51287257,51322268,NM_001080494/NM_001297665
1,12774847,12777905,NM_001080830
1,42534888,42654664,NM_001080850
1,63774018,64143369,NM_001083592
1,22451850,22531157,NM_001083621/NM_014870
1,151773479,151790534,NM_001083965/NM_001083964/NM_001083963
1,162381729,162386818,NM_001085375
1,58654738,58700075,NM_001085487
1,15807161,15807699,NM_001089591
1,156072012,156081998,NM_001093725
1,46545643,46551215,NM_001097611
1,145607959,145670464,NM_001097613/NM_001097612/NR_036541
1,13315580,13322595,NM_001098376
1,235547684,235649993,NM_001098722
1,32209093,32216196,NM_001099434
1,37715973,37765152,NM_001099439
1,25819905,25832942,NM_001099625/NM_001099627
1,25820827,25832942,NM_001099626
1,13368430,13371947,NM_001099790
1,13222694,13226154,NM_001099850
1,13389631,13392629,NM_001099851
1,13410449,13421328,NM_001099852
1,229431245,229434096,NM_001100
1,13223331,13226109,NM_001100631
1,121167645,121184318,NM_001100910
1,43147922,43156396,NM_001101376
1,51789193,51878937,NM_001101662/NM_002525
1,148102045,148135813,NM_001101663
1,163068605,163076802,NM_001102445
1,161258726,161285450,NM_001102566
1,108648287,108661122,NM_001102592
1,236686453,236764627,NM_001103/NM_001278343/NM_001278344
1,20719731,20732640,NM_001103160/NM_001103161
1,12716114,12728759,NM_001103170/NR_111984
1,209428822,209432547,NM_001104548
1,155320848,155331118,NM_001105204/NM_001105203
1,185157059,185291781,NM_001105518
1,74026017,74198187,NM_001105659
1,156579726,156586770,NM_001105669
1,1661477,1692804,NM_001110781/NM_001290264
1,115836377,115840712,NM_001111061
1,74198211,74544432,NM_001112808
1,161037631,161038984,NM_001113206/NM_001113205/NM_001113207
1,107148068,107484899,NM_001113228/NM_001113226
1,21217246,21279690,NM_001113347
1,21217246,21345541,NM_001113348
1,21217246,21290273,NM_001113349
1,163071904,163076802,NM_001113380
1,163069253,163076802,NM_001113381
1,59296952,59762731,NM_001113411/NM_018291
1,54781078,54801268,NM_001114108
1,46040139,46133036,NM_001114172
1,202010561,202017187,NM_001114309/NM_004433
1,1534777,1540360,NM_001114748
1,26361633,26372794,NM_001114759/NM_173574/NM_001307925
1,94418376,94478704,NM_001122674
1,161166390,161171220,NM_001122764/NM_000309
1,173868354,173886636,NM_001122770
1,20664013,20718017,NM_001122819/NM_020816/NM_001287212
1,230906240,230978872,NM_001122835/NM_024525
1,159205258,159206500,NM_001122951
1,109105950,109113857,NM_001122961
1,152153594,152159228,NM_001122965
1,148482547,148483285,NM_001123068
1,206186178,206202875,NM_001123168/NR_134239
1,149813224,149813681,NM_001123375
1,7961653,7985282,NM_001123377/NM_007262
1,244408491,244452134,NM_001126
1,70952431,71047808,NM_001126044/NM_198718
1,156742106,156752448,NM_001126050/NM_001319186/NR_135008
1,156742106,156752232,NM_001126051
1,162362982,162370023,NM_001126060
1,3690671,3736201,NM_001126242/NM_001204189/NM_001204190/NM_001126241/NM_001126240/NM_001204191
1,151540304,151583583,NM_001126337/NM_020127
1,159171623,159203142,NM_001127173
1,92474760,92483799,NM_001127215
1,92474760,92486071,NM_001127216
1,1373729,1375200,NM_001127229
1,1373730,1375182,NM_001127230
1,154220171,154263505,NM_001127320
1,11674479,11691621,NM_001127325
1,28329001,28335967,NM_001127350/NM_017638
1,21509357,21578412,NM_001127501/NM_000478/NM_001177520
1,161541760,161550028,NM_001127592/NM_000569
1,161541760,161550623,NM_001127596/NM_001127595/NM_001127593
1,23795598,23799570,NM_001127621
1,209614872,209652329,NM_001127641
1,183555561,183590921,NM_001127651
1,11980180,12013515,NM_001127660/NM_014874
1,25272485,25330445,NM_001127691/NM_001282872/NM_001282871/NM_001282870/NM_001282869/NM_001282868/NM_001282867/NM_016124
1,152842853,152843983,NM_001128600
1,154962297,154970747,NM_001130040/NM_183001
1,74705487,74733408,NM_001130042/NM_001889/NM_001134759/NM_001130043
1,1173905,1197933,NM_001130045
1,75202130,75611114,NM_001130058
1,112674472,112700746,NM_001130079
1,225777812,225790466,NM_001130440/NM_003133
1,9588873,9614877,NM_001130924
1,159834473,159855347,NM_001134233
1,109494035,109500441,NM_001134402
1,91501107,91525764,NM_001134420
1,85318484,85578363,NM_001134445
1,89524837,89597861,NM_001134476
1,89821013,89936430,NM_001134479
1,89258950,89272861,NM_001134486/NM_052942
1,86914651,87098442,NM_001134492
1,84301605,84350798,NM_001134663
1,84302650,84350798,NM_001134664
1,34176951,34219130,NM_001134734
1,228408773,228416882,NM_001134855
1,151762968,151771330,NM_001134939
1,48222684,48248644,NM_001135181/NM_001011547
1,162378905,162383711,NM_001135240
1,18631005,18748866,NM_001135254
1,32651357,32686211,NM_001135256
1,46557406,46604294,NM_001135553/NR_024176/NR_024174/NM_003684/NM_198973
1,9041367,9069828,NM_001135585
1,117876711,117929679,NM_001135589
1,13700239,13825079,NM_001135610
1,151198544,151249531,NM_001135638/NM_003557/NM_001135637/NM_001135636
1,39560812,39576849,NM_001135654/NM_001135653/NM_003819
1,205767985,205775482,NM_001135662/NM_001135664/NM_003929/NM_001135663
1,149583822,149584607,NM_001135789
1,155308913,155320666,NM_001135821
1,179099326,179143089,NM_001136000/NM_005158/NM_001168239
1,179110580,179229684,NM_001136001
1,151837862,151840557,NM_001136003
1,225810073,225845561,NM_001136018
1,248850003,248858926,NM_001136036
1,170146046,170167782,NM_001136107
1,224114086,224162047,NM_001136115/NM_015176/NR_049764
1,47333796,47378839,NM_001136140/NR_046394/NM_016308
1,203765155,203776352,NM_001136190/NM_017773
1,17406754,17438563,NM_001136204
1,43933319,43937240,NM_001136215/NM_057091/NM_057090
1,15152531,15220478,NM_001136217/NM_001136216
1,211259365,211316383,NM_001136224/NM_001136223
1,211259365,211313313,NM_001136225
1,18904279,18956332,NM_001136265
1,38991243,39006065,NM_001136275/NM_024595
1,150218416,150234678,NM_001136479
1,230837118,230869589,NM_001136494
1,230837118,230856036,NM_001136495
1,202590596,202643453,NM_001136504
1,51102233,51148082,NM_001136508
1,44808481,44814129,NM_001136537
1,151159747,151165948,NM_001136543
1,13115487,13116854,NM_001136561
1,182450120,182560598,NM_001137669
1,246566336,246648242,NM_001139459
1,16985957,17011972,NM_001141974/NM_001141973/NM_022089
1,109668021,109683997,NM_001142368
1,998963,1000172,NM_001142467
1,206903285,206922033,NM_001142473/NM_005449
1,108970215,109042228,NM_001142550/NM_014969/NM_001142551
1,200894820,200915736,NM_001142569
1,40691569,40771606,NM_001142589/NM_001142588/NM_014223/NM_001142587
1,40692007,40771606,NM_001142590
1,113390852,113685923,NM_001142782/NM_152900
1,167916674,167937069,NM_001143674/NM_015415
1,155033805,155050930,NM_001143687/NM_152494
1,23428562,23484257,NM_001143778/NM_017707
1,120889745,120890530,NM_001143883
1,32364632,32394461,NM_001143889/NM_001143890/NR_125352/NM_018045/NM_001300958/NM_001143888
1,27725978,27762912,NM_001143912/NM_001143913/NM_152660/NM_001143915/NM_001143914
1,244970328,245125228,NM_001143943/NR_026587
1,223541608,223665734,NM_001143962
1,108450281,108470638,NM_001143988/NM_001143987
1,108223340,108244081,NM_001143989
1,144592867,144593652,NM_001144032/NM_001164262/NM_001164261
1,145241414,145242199,NM_001144032/NM_001164262/NM_001164261
1,50108919,50203785,NM_001144774/NM_021952
1,50106264,50203785,NM_001144775
1,50103909,50203785,NM_001144776
1,50048013,50203785,NM_001144777
1,116518699,116571093,NM_001144822
1,147184304,147225638,NM_001144829
1,51287257,51345116,NM_001144832
1,100896075,100981755,NM_001144884
1,108712933,108742745,NM_001144937
1,151721536,151729606,NM_001144956
1,230642455,230693985,NM_001145036/NM_007357
1,224929653,225024289,NM_001145154
1,1418419,1421444,NM_001145210/NM_001243536/NM_001243535
1,157124666,157138591,NM_001145312
1,45694325,45750813,NM_001145349
1,25884185,25906502,NM_001145454
1,61077273,61462788,NM_001145511
1,61081861,61462788,NM_001145512
1,117111054,117121789,NM_001145635/NM_025188
1,44674721,44725591,NM_001145636
1,21596214,21651855,NM_001145658
1,32465056,32487858,NM_001145720
1,149928650,149936898,NM_001145862
1,170532121,170545788,NM_001146039
1,223701592,223776018,NM_001146068
1,212791827,212816825,NM_001146171/NM_001146169/NM_001146170/NM_001042553/NM_001042552
1,13061231,13062237,NM_001146181
1,13164554,13165560,NM_001146181
1,2184459,2207733,NM_001146310
1,12824759,12831410,NM_001146344
1,1426127,1427787,NM_001146685
1,119802322,119811580,NM_001159353
1,228140227,228148954,NM_001159390/NM_000858/NM_001242840
1,228144702,228148954,NM_001159391
1,157794403,157820150,NM_001159398/NM_001159397/NM_052938
1,151036552,151047600,NM_001159642/NM_138278
1,43164173,43172570,NM_001159936
1,51354262,51422121,NM_001159969
1,76074703,76577207,NM_001160011
1,32205634,32208687,NM_001160042/NM_018134
1,116373866,116404776,NM_001160233
1,116383369,116404776,NM_001160234
1,97719757,97921059,NM_001160301
1,158562650,158563604,NM_001160325
1,204944225,205022822,NM_001160331
1,204828653,204977146,NM_001160333/NM_001005389
1,149782688,149812373,NM_001161334
1,156806242,156816848,NM_001161441/NM_003975/NM_001161442
1,156806242,156816147,NM_001161443
1,156807057,156816848,NM_001161444
1,18871429,18890891,NM_001161504
1,235152487,235161256,NM_001161533
1,19975430,19980439,NM_001161728/NM_000300/NM_001161727
1,19975430,19979659,NM_001161729
1,155946838,155978545,NM_001162383/NM_001162384
1,36306392,36321347,NM_001162530
1,88979455,88992960,NM_001162536/NM_019610
1,175156986,175193093,NM_001162894/NM_001162893
1,175156986,175192813,NM_001162895/NM_014656
1,74733151,74766676,NM_001162916
1,150996824,151008378,NM_001163258/NM_018379
1,150996824,151006797,NM_001163259/NM_001163260
1,170935470,171064765,NM_001163629
1,3772786,3775982,NM_001163724
1,186375757,186421371,NM_001164246/NM_001164245/NM_017847
1,144372874,144373659,NM_001164261/NM_001144032/NM_001164262
1,93079234,93139081,NM_001164393/NM_001164392/NM_001164391/NM_007358
1,93448130,93554661,NM_001164473/NM_017737/NM_001024948
1,205976739,206003466,NM_001164522/NM_001304839
1,231626814,232041273,NM_001164537/NM_001164540/NM_018662/NM_001012957
1,231626814,231855379,NM_001164539
1,231626814,231959503,NM_001164546/NM_001164542
1,231626814,232009654,NM_001164547/NM_001164541/NM_001164538
1,231626814,231771662,NM_001164549
1,231626814,231724074,NM_001164553/NM_001164552/NM_001164550/NM_001012958
1,231626814,231702561,NM_001164554
1,231626814,231750619,NM_001164555/NM_001164551
1,231626814,231819244,NM_001164556/NM_001164548/NM_001164545/NM_001164544
1,201190824,201228952,NM_001164586
1,28147165,28193936,NM_001164722/NM_001164721
1,28147165,28176944,NM_001164723/NM_000952
1,162069790,162370023,NM_001164757/NM_014697
1,34850361,34859045,NM_001164824
1,34850361,34859737,NM_001164825
1,43281885,43285617,NM_001164829
1,16048761,16057326,NM_001165945
1,28887090,29120046,NM_001166005/NM_004437/NM_001166007/NM_203343/NM_203342
1,28914575,29065221,NM_001166006
1,119747995,119768932,NM_001166107/NM_005518
1,119414930,119423039,NM_001166120
1,161202146,161214394,NM_001166159
1,44819843,44842944,NM_001166292
1,84643706,84690468,NM_001166417/NM_001166295
1,112911847,112956063,NM_001166496
1,44874528,44986722,NM_001166588
1,196774799,196794073,NM_001166624/NM_021023
1,160830159,160862902,NM_001166664/NM_001166663/NM_016382
1,32361269,32362243,NM_001167676
1,201739834,201826974,NM_001167738
1,245749339,246507342,NM_001167740
1,93149741,93180689,NM_001167830/NM_016040/NR_030761
1,202348701,202438242,NM_001167858/NM_001167857
1,43172329,43210878,NM_001167965/NM_152498
1,179099326,179229684,NM_001168238/NM_001168237/NM_001168236/NM_007314
1,53765460,53838552,NM_001168551/NR_033142/NM_018087
1,1512142,1534687,NM_001170535/NM_018188
1,1512529,1534687,NM_001170536
1,210328251,210676296,NM_001170564/NM_001122834
1,210329295,210676296,NM_001170580
1,210328905,210676296,NM_001170588/NM_001170587/NM_018194
1,85649422,85708433,NM_001170670/NM_017953
1,1615414,1630610,NM_001170687/NM_080875/NM_001170686/NR_033183/NM_001170688
1,1615864,1630610,NM_001170689
1,178513076,178521811,NM_001170723
1,178513076,178523500,NM_001170724/NM_001170722
1,10946472,10982037,NM_001170754
1,144421385,144459464,NM_001170755
1,173799549,173824132,NM_001171182
1,155234447,155244862,NM_001171811/NM_001005741/NM_001005742
1,155234447,155241275,NM_001171812
1,29119424,29122501,NM_001171868
1,32862267,32870813,NM_001171940/NM_153756
1,32862267,32872492,NM_001171941
1,41027198,41163017,NM_001172221
1,41027198,41159933,NM_001172222
1,115641952,115698224,NM_001172411/NM_138959
1,115642628,115698224,NM_001172412
1,225936597,225941383,NM_001172425/NM_003240
1,151700057,151716316,NM_001172648
1,63623215,63660246,NM_001172818
1,63593808,63660246,NM_001172819
1,28736939,28769775,NM_001172828
1,28736620,28769775,NM_001173128
1,193059421,193085985,NM_001173524/NR_033393
1,193059873,193091776,NM_001173525/NM_001042370/NM_001042369
1,165201866,165356241,NM_001174069
1,203797522,203800462,NM_001174108
1,151131686,151146664,NM_001178062/NM_001178061/NM_030913
1,160485029,160523262,NM_001184714/NM_001184716/NM_001184715/NM_052931
1,162497173,162529629,NM_001184763
1,86346823,86396342,NM_001184766/NM_001184765
1,145911347,145918529,NM_001184795
1,154983293,154993111,NM_001184891/NM_025207/NM_201398
1,154983293,154989012,NM_001184892
1,39026294,39034636,NM_001184979/NM_004552
1,161118071,161125445,NM_001185092
1,161118116,161121194,NM_001185093
1,161118117,161121194,NM_001185094
1,158353695,158357553,NM_001185107/NM_001185113/NM_001185112/NM_001185110/NM_001185115/NM_001185114/NM_001185108/NM_001042587/NM_001042586/NM_001042585/NM_001042584/NM_001042583/NM_030893
1,42733092,42740254,NM_001185117/NM_001123395/NM_148960
1,171700155,171742239,NM_001185127/NR_033704/NM_003762
1,45620043,45624059,NM_001190182/NM_001114938
1,35732111,35769950,NM_001190481/NM_022111
1,183555561,183590604,NM_001190789/NM_000433/NM_001190794
1,52372828,52404471,NM_001190819/NM_001190818/NM_004153
1,23964346,23980463,NM_001191007/NM_054016/NM_001191009/NM_001300936/NM_001300937/NM_001191006/NM_001191005/NR_034035/NM_006625
1,156153530,156177751,NM_001193300/NM_022367
1,156149943,156177751,NM_001193301
1,156153577,156177751,NM_001193302
1,27341991,27353932,NM_001193308/NM_032872
1,68125357,68232546,NM_001193334
